Entity,Code,Day,people_vaccinated
Low income,,2021-05-13,4253401
Low income,,2021-05-14,4298337
Low income,,2021-05-15,4318782
Low income,,2021-05-16,4350152
Low income,,2021-05-17,4505018
Low income,,2021-05-18,4596898
Low income,,2021-05-19,4642366
Low income,,2021-05-20,4700428
Low income,,2021-05-21,4802615
Low income,,2021-05-22,4840549
Low income,,2021-05-23,4920629
Low income,,2021-05-24,4945055
Low income,,2021-05-25,4968702
Low income,,2021-05-26,5019750
Lower middle income,,2021-01-15,0
Lower middle income,,2021-01-16,191181
Lower middle income,,2021-01-17,224301
Lower middle income,,2021-01-18,454049
Lower middle income,,2021-01-19,674835
Lower middle income,,2021-01-20,806484
Lower middle income,,2021-01-21,1043534
Lower middle income,,2021-01-22,1390592
Lower middle income,,2021-01-23,1582201
Lower middle income,,2021-01-24,1615504
Lower middle income,,2021-01-25,2023809
Lower middle income,,2021-01-26,2029480
Lower middle income,,2021-01-27,2359805
Lower middle income,,2021-01-28,2932420
Lower middle income,,2021-01-29,3509680
Lower middle income,,2021-01-30,3787841
Lower middle income,,2021-01-31,3823679
Lower middle income,,2021-02-01,4164563
Lower middle income,,2021-02-02,4376542
Lower middle income,,2021-02-03,4708323
Lower middle income,,2021-02-04,5269941
Lower middle income,,2021-02-05,6113528
Lower middle income,,2021-02-06,6475839
Lower middle income,,2021-02-07,6545097
Lower middle income,,2021-02-08,6997732
Lower middle income,,2021-02-09,7504874
Lower middle income,,2021-02-10,8098977
Lower middle income,,2021-02-11,8588235
Lower middle income,,2021-02-12,9053135
Lower middle income,,2021-02-13,9536642
Lower middle income,,2021-02-14,9708690
Lower middle income,,2021-02-15,10318423
Lower middle income,,2021-02-16,10774824
Lower middle income,,2021-02-17,11246151
Lower middle income,,2021-02-18,12072558
Lower middle income,,2021-02-19,14776605
Lower middle income,,2021-02-20,15655840
Lower middle income,,2021-02-21,15878488
Lower middle income,,2021-02-22,16424232
Lower middle income,,2021-02-23,16990665
Lower middle income,,2021-02-24,17791886
Lower middle income,,2021-02-25,18570671
Lower middle income,,2021-02-26,19116163
Lower middle income,,2021-02-27,19638400
Lower middle income,,2021-02-28,19857201
Lower middle income,,2021-03-01,20473912
Lower middle income,,2021-03-02,21537671
Lower middle income,,2021-03-03,22532428
Lower middle income,,2021-03-04,23993360
Lower middle income,,2021-03-05,25330440
Lower middle income,,2021-03-06,26679247
Lower middle income,,2021-03-07,26856581
Lower middle income,,2021-03-08,28871669
Lower middle income,,2021-03-09,30405899
Lower middle income,,2021-03-10,31691719
Lower middle income,,2021-03-11,32412892
Lower middle income,,2021-03-12,34149092
Lower middle income,,2021-03-13,35617764
Lower middle income,,2021-03-14,36272651
Lower middle income,,2021-03-15,39009306
Lower middle income,,2021-03-16,41042810
Lower middle income,,2021-03-17,43003919
Lower middle income,,2021-03-18,45158035
Lower middle income,,2021-03-19,48861663
Lower middle income,,2021-03-20,51330257
Lower middle income,,2021-03-21,51813241
Lower middle income,,2021-03-22,55071742
Lower middle income,,2021-03-23,57421947
Lower middle income,,2021-03-24,60221065
Lower middle income,,2021-03-25,62543257
Lower middle income,,2021-03-26,65051150
Lower middle income,,2021-03-27,67570162
Lower middle income,,2021-03-28,68171132
Lower middle income,,2021-03-29,69089869
Lower middle income,,2021-03-30,71178010
Lower middle income,,2021-03-31,74541232
Lower middle income,,2021-04-01,78224421
Lower middle income,,2021-04-02,82323314
Lower middle income,,2021-04-03,85252837
Lower middle income,,2021-04-04,88369000
Lower middle income,,2021-04-05,92306866
Lower middle income,,2021-04-06,96592246
Lower middle income,,2021-04-07,99979296
Lower middle income,,2021-04-08,104288777
Lower middle income,,2021-04-09,107906533
Lower middle income,,2021-04-10,111196387
Lower middle income,,2021-04-11,114385890
Lower middle income,,2021-04-12,118090529
Lower middle income,,2021-04-13,120873234
Lower middle income,,2021-04-14,124423156
Lower middle income,,2021-04-15,126913662
Lower middle income,,2021-04-16,129259990
Lower middle income,,2021-04-17,131631447
Lower middle income,,2021-04-18,133166440
Lower middle income,,2021-04-19,135720694
Lower middle income,,2021-04-20,136166982
Lower middle income,,2021-04-21,138442886
Lower middle income,,2021-04-22,140693729
Lower middle income,,2021-04-23,141465703
Lower middle income,,2021-04-24,141779641
Lower middle income,,2021-04-25,146186833
Lower middle income,,2021-04-26,148503287
Lower middle income,,2021-04-27,150301839
Lower middle income,,2021-04-28,153053215
Lower middle income,,2021-04-29,154669597
Lower middle income,,2021-04-30,156495230
Lower middle income,,2021-05-01,157680848
Lower middle income,,2021-05-02,158229992
Lower middle income,,2021-05-03,159529902
Lower middle income,,2021-05-04,161098952
Lower middle income,,2021-05-05,162856123
Lower middle income,,2021-05-06,164606454
Lower middle income,,2021-05-07,166765828
Lower middle income,,2021-05-08,168187781
Lower middle income,,2021-05-09,169275245
Lower middle income,,2021-05-10,171772954
Lower middle income,,2021-05-11,174402044
Lower middle income,,2021-05-12,176262782
Lower middle income,,2021-05-13,178067305
Lower middle income,,2021-05-14,179388292
Lower middle income,,2021-05-15,181132625
Lower middle income,,2021-05-16,182024234
Lower middle income,,2021-05-17,183838601
Lower middle income,,2021-05-18,185978185
Lower middle income,,2021-05-19,187526564
Lower middle income,,2021-05-20,189936408
Lower middle income,,2021-05-21,190652829
Lower middle income,,2021-05-22,194713989
Lower middle income,,2021-05-23,195752057
Lower middle income,,2021-05-24,198904534
Lower middle income,,2021-05-25,200852169
Lower middle income,,2021-05-26,203716250
Lower middle income,,2021-05-27,206988399
Luxembourg,LUX,2020-12-30,1200
Luxembourg,LUX,2021-01-11,1943
Luxembourg,LUX,2021-01-12,2372
Luxembourg,LUX,2021-01-13,2871
Luxembourg,LUX,2021-01-14,3233
Luxembourg,LUX,2021-01-17,3755
Luxembourg,LUX,2021-01-18,4569
Luxembourg,LUX,2021-01-19,5294
Luxembourg,LUX,2021-01-20,6193
Luxembourg,LUX,2021-01-21,6897
Luxembourg,LUX,2021-01-25,7309
Luxembourg,LUX,2021-01-26,8280
Luxembourg,LUX,2021-01-27,9107
Luxembourg,LUX,2021-01-28,9890
Luxembourg,LUX,2021-01-31,10748
Luxembourg,LUX,2021-02-01,11336
Luxembourg,LUX,2021-02-02,11925
Luxembourg,LUX,2021-02-03,12597
Luxembourg,LUX,2021-02-04,13256
Luxembourg,LUX,2021-02-07,13940
Luxembourg,LUX,2021-02-08,14089
Luxembourg,LUX,2021-02-09,14227
Luxembourg,LUX,2021-02-10,15052
Luxembourg,LUX,2021-02-11,16131
Luxembourg,LUX,2021-02-14,17257
Luxembourg,LUX,2021-02-15,18055
Luxembourg,LUX,2021-02-16,19622
Luxembourg,LUX,2021-02-17,20605
Luxembourg,LUX,2021-02-18,21853
Luxembourg,LUX,2021-02-21,23259
Luxembourg,LUX,2021-02-22,23685
Luxembourg,LUX,2021-02-23,24508
Luxembourg,LUX,2021-02-24,25285
Luxembourg,LUX,2021-02-25,26089
Luxembourg,LUX,2021-02-28,27093
Luxembourg,LUX,2021-03-01,27655
Luxembourg,LUX,2021-03-02,28476
Luxembourg,LUX,2021-03-03,29401
Luxembourg,LUX,2021-03-04,30723
Luxembourg,LUX,2021-03-07,32591
Luxembourg,LUX,2021-03-08,33238
Luxembourg,LUX,2021-03-09,34530
Luxembourg,LUX,2021-03-10,36693
Luxembourg,LUX,2021-03-11,39558
Luxembourg,LUX,2021-03-14,43479
Luxembourg,LUX,2021-03-15,44735
Luxembourg,LUX,2021-03-16,47598
Luxembourg,LUX,2021-03-17,50220
Luxembourg,LUX,2021-03-18,52870
Luxembourg,LUX,2021-03-21,56383
Luxembourg,LUX,2021-03-22,57406
Luxembourg,LUX,2021-03-23,59310
Luxembourg,LUX,2021-03-24,61026
Luxembourg,LUX,2021-03-25,62812
Luxembourg,LUX,2021-03-28,68613
Luxembourg,LUX,2021-03-30,70911
Luxembourg,LUX,2021-03-31,73152
Luxembourg,LUX,2021-04-01,75862
Luxembourg,LUX,2021-04-05,83652
Luxembourg,LUX,2021-04-06,86356
Luxembourg,LUX,2021-04-07,88717
Luxembourg,LUX,2021-04-08,91074
Luxembourg,LUX,2021-04-11,96054
Luxembourg,LUX,2021-04-12,99988
Luxembourg,LUX,2021-04-13,103565
Luxembourg,LUX,2021-04-14,107163
Luxembourg,LUX,2021-04-15,110434
Luxembourg,LUX,2021-04-18,118118
Luxembourg,LUX,2021-04-19,119259
Luxembourg,LUX,2021-04-20,120308
Luxembourg,LUX,2021-04-21,123137
Luxembourg,LUX,2021-04-22,125739
Luxembourg,LUX,2021-04-25,130591
Luxembourg,LUX,2021-04-26,131867
Luxembourg,LUX,2021-04-27,132681
Luxembourg,LUX,2021-04-28,136453
Luxembourg,LUX,2021-04-29,140495
Luxembourg,LUX,2021-05-02,148450
Luxembourg,LUX,2021-05-03,152149
Luxembourg,LUX,2021-05-04,155897
Luxembourg,LUX,2021-05-05,160427
Luxembourg,LUX,2021-05-06,165376
Luxembourg,LUX,2021-05-09,175126
Luxembourg,LUX,2021-05-10,179434
Luxembourg,LUX,2021-05-11,183288
Luxembourg,LUX,2021-05-13,191724
Luxembourg,LUX,2021-05-16,199581
Luxembourg,LUX,2021-05-17,204869
Luxembourg,LUX,2021-05-18,209494
Luxembourg,LUX,2021-05-19,213291
Luxembourg,LUX,2021-05-20,216030
Luxembourg,LUX,2021-05-25,223372
Luxembourg,LUX,2021-05-27,224155
Macao,MAC,2021-04-07,41117
Macao,MAC,2021-04-08,41914
Macao,MAC,2021-04-09,42802
Macao,MAC,2021-04-10,43967
Macao,MAC,2021-04-11,44838
Macao,MAC,2021-04-12,45648
Macao,MAC,2021-04-13,46732
Macao,MAC,2021-04-14,47812
Macao,MAC,2021-04-15,48974
Macao,MAC,2021-04-16,50184
Macao,MAC,2021-04-17,51612
Macao,MAC,2021-04-18,52688
Macao,MAC,2021-04-19,53466
Macao,MAC,2021-04-20,54622
Macao,MAC,2021-04-21,55750
Macao,MAC,2021-04-22,56931
Macao,MAC,2021-04-23,58186
Macao,MAC,2021-04-24,59402
Macao,MAC,2021-04-25,60800
Macao,MAC,2021-04-26,62155
Macao,MAC,2021-04-27,64047
Macao,MAC,2021-04-28,65813
Macao,MAC,2021-04-29,67115
Macao,MAC,2021-04-30,68211
Macao,MAC,2021-05-01,69708
Macao,MAC,2021-05-02,70655
Macao,MAC,2021-05-03,70972
Macao,MAC,2021-05-04,71719
Macao,MAC,2021-05-05,72879
Macao,MAC,2021-05-06,74059
Macao,MAC,2021-05-07,75191
Macao,MAC,2021-05-08,76529
Macao,MAC,2021-05-09,77597
Macao,MAC,2021-05-10,78460
Macao,MAC,2021-05-11,79526
Macao,MAC,2021-05-12,80557
Macao,MAC,2021-05-13,81529
Macao,MAC,2021-05-14,82451
Macao,MAC,2021-05-15,83766
Macao,MAC,2021-05-16,84844
Macao,MAC,2021-05-17,85731
Macao,MAC,2021-05-18,86956
Macao,MAC,2021-05-19,87904
Macao,MAC,2021-05-20,88771
Macao,MAC,2021-05-21,90267
Macao,MAC,2021-05-22,92135
Macao,MAC,2021-05-23,93566
Macao,MAC,2021-05-24,95212
Macao,MAC,2021-05-25,97452
Macao,MAC,2021-05-26,98911
Macao,MAC,2021-05-27,100194
Madagascar,MDG,2021-05-12,609
Madagascar,MDG,2021-05-18,3890
Madagascar,MDG,2021-05-21,13539
Madagascar,MDG,2021-05-24,17258
Madagascar,MDG,2021-05-26,21912
Malawi,MWI,2021-03-17,5417
Malawi,MWI,2021-03-18,9091
Malawi,MWI,2021-03-19,15326
Malawi,MWI,2021-03-21,24550
Malawi,MWI,2021-03-22,25589
Malawi,MWI,2021-03-23,38804
Malawi,MWI,2021-03-24,54637
Malawi,MWI,2021-03-26,90107
Malawi,MWI,2021-03-27,109526
Malawi,MWI,2021-03-28,111592
Malawi,MWI,2021-03-30,123097
Malawi,MWI,2021-03-31,134289
Malawi,MWI,2021-04-01,144979
Malawi,MWI,2021-04-02,154801
Malawi,MWI,2021-04-04,159574
Malawi,MWI,2021-04-05,160445
Malawi,MWI,2021-04-06,164733
Malawi,MWI,2021-04-09,193627
Malawi,MWI,2021-04-10,204258
Malawi,MWI,2021-04-11,209353
Malawi,MWI,2021-04-12,212615
Malawi,MWI,2021-04-13,229220
Malawi,MWI,2021-04-14,240744
Malawi,MWI,2021-04-16,251368
Malawi,MWI,2021-04-18,257754
Malawi,MWI,2021-04-19,258107
Malawi,MWI,2021-04-20,260614
Malawi,MWI,2021-04-21,263931
Malawi,MWI,2021-04-22,267293
Malawi,MWI,2021-04-26,277442
Malawi,MWI,2021-04-27,281049
Malawi,MWI,2021-04-28,285824
Malawi,MWI,2021-04-29,290344
Malawi,MWI,2021-04-30,296127
Malawi,MWI,2021-05-06,311751
Malawi,MWI,2021-05-08,318138
Malawi,MWI,2021-05-09,319323
Malawi,MWI,2021-05-10,320300
Malawi,MWI,2021-05-13,330348
Malawi,MWI,2021-05-15,332955
Malawi,MWI,2021-05-17,334363
Malawi,MWI,2021-05-18,335232
Malawi,MWI,2021-05-19,336826
Malawi,MWI,2021-05-20,339481
Malawi,MWI,2021-05-21,341698
Malawi,MWI,2021-05-22,344394
Malawi,MWI,2021-05-23,344647
Malawi,MWI,2021-05-25,345806
Malawi,MWI,2021-05-26,347638
Malaysia,MYS,2021-02-23,0
Malaysia,MYS,2021-02-27,3580
Malaysia,MYS,2021-03-01,25252
Malaysia,MYS,2021-03-02,53287
Malaysia,MYS,2021-03-03,80336
Malaysia,MYS,2021-03-04,99616
Malaysia,MYS,2021-03-05,112914
Malaysia,MYS,2021-03-06,127608
Malaysia,MYS,2021-03-07,139720
Malaysia,MYS,2021-03-08,166363
Malaysia,MYS,2021-03-09,195923
Malaysia,MYS,2021-03-10,223923
Malaysia,MYS,2021-03-11,249909
Malaysia,MYS,2021-03-12,275851
Malaysia,MYS,2021-03-13,292104
Malaysia,MYS,2021-03-14,301699
Malaysia,MYS,2021-03-15,321331
Malaysia,MYS,2021-03-16,346508
Malaysia,MYS,2021-03-17,367213
Malaysia,MYS,2021-03-18,384334
Malaysia,MYS,2021-03-19,395006
Malaysia,MYS,2021-03-20,402650
Malaysia,MYS,2021-03-21,412342
Malaysia,MYS,2021-03-22,422058
Malaysia,MYS,2021-03-23,429868
Malaysia,MYS,2021-03-24,436687
Malaysia,MYS,2021-03-25,443124
Malaysia,MYS,2021-03-26,446617
Malaysia,MYS,2021-03-27,448187
Malaysia,MYS,2021-03-28,451655
Malaysia,MYS,2021-03-29,461907
Malaysia,MYS,2021-03-30,473276
Malaysia,MYS,2021-03-31,482808
Malaysia,MYS,2021-04-01,498468
Malaysia,MYS,2021-04-02,506069
Malaysia,MYS,2021-04-03,508481
Malaysia,MYS,2021-04-04,514036
Malaysia,MYS,2021-04-05,523233
Malaysia,MYS,2021-04-06,534191
Malaysia,MYS,2021-04-07,546762
Malaysia,MYS,2021-04-08,558750
Malaysia,MYS,2021-04-09,565940
Malaysia,MYS,2021-04-10,571472
Malaysia,MYS,2021-04-11,583903
Malaysia,MYS,2021-04-12,609153
Malaysia,MYS,2021-04-13,632668
Malaysia,MYS,2021-04-14,653531
Malaysia,MYS,2021-04-15,671589
Malaysia,MYS,2021-04-16,687176
Malaysia,MYS,2021-04-17,695729
Malaysia,MYS,2021-04-18,701812
Malaysia,MYS,2021-04-19,726411
Malaysia,MYS,2021-04-20,748444
Malaysia,MYS,2021-04-21,757547
Malaysia,MYS,2021-04-22,771829
Malaysia,MYS,2021-04-23,783987
Malaysia,MYS,2021-04-24,791910
Malaysia,MYS,2021-04-25,800996
Malaysia,MYS,2021-04-26,822201
Malaysia,MYS,2021-04-27,844906
Malaysia,MYS,2021-04-28,871219
Malaysia,MYS,2021-04-29,877646
Malaysia,MYS,2021-05-01,883661
Malaysia,MYS,2021-05-02,905683
Malaysia,MYS,2021-05-03,914663
Malaysia,MYS,2021-05-04,960070
Malaysia,MYS,2021-05-05,991906
Malaysia,MYS,2021-05-06,1028693
Malaysia,MYS,2021-05-07,1045377
Malaysia,MYS,2021-05-08,1063898
Malaysia,MYS,2021-05-09,1089637
Malaysia,MYS,2021-05-11,1156486
Malaysia,MYS,2021-05-12,1166737
Malaysia,MYS,2021-05-14,1166869
Malaysia,MYS,2021-05-15,1177030
Malaysia,MYS,2021-05-16,1186999
Malaysia,MYS,2021-05-17,1219234
Malaysia,MYS,2021-05-18,1263585
Malaysia,MYS,2021-05-19,1412751
Malaysia,MYS,2021-05-20,1471500
Malaysia,MYS,2021-05-21,1513419
Malaysia,MYS,2021-05-22,1555497
Malaysia,MYS,2021-05-23,1593151
Malaysia,MYS,2021-05-24,1662273
Malaysia,MYS,2021-05-25,1731231
Malaysia,MYS,2021-05-27,1809412
Maldives,MDV,2021-02-02,880
Maldives,MDV,2021-02-03,1578
Maldives,MDV,2021-02-04,3204
Maldives,MDV,2021-02-05,4269
Maldives,MDV,2021-02-06,6854
Maldives,MDV,2021-02-07,9752
Maldives,MDV,2021-02-08,12934
Maldives,MDV,2021-02-09,16251
Maldives,MDV,2021-02-10,20161
Maldives,MDV,2021-02-11,25327
Maldives,MDV,2021-02-12,27367
Maldives,MDV,2021-02-13,33106
Maldives,MDV,2021-02-14,38591
Maldives,MDV,2021-02-15,43817
Maldives,MDV,2021-02-16,50047
Maldives,MDV,2021-02-17,56218
Maldives,MDV,2021-02-18,64048
Maldives,MDV,2021-02-19,64048
Maldives,MDV,2021-02-20,70009
Maldives,MDV,2021-02-21,75013
Maldives,MDV,2021-02-22,80159
Maldives,MDV,2021-02-23,85110
Maldives,MDV,2021-02-24,90865
Maldives,MDV,2021-02-25,98311
Maldives,MDV,2021-02-26,99419
Maldives,MDV,2021-02-27,105492
Maldives,MDV,2021-02-28,111415
Maldives,MDV,2021-03-01,117115
Maldives,MDV,2021-03-02,123665
Maldives,MDV,2021-03-03,129424
Maldives,MDV,2021-03-04,137124
Maldives,MDV,2021-03-05,138827
Maldives,MDV,2021-03-06,145768
Maldives,MDV,2021-03-07,151643
Maldives,MDV,2021-03-08,157813
Maldives,MDV,2021-03-09,165675
Maldives,MDV,2021-03-10,175456
Maldives,MDV,2021-03-11,186930
Maldives,MDV,2021-03-12,188436
Maldives,MDV,2021-03-13,198206
Maldives,MDV,2021-03-14,206114
Maldives,MDV,2021-03-15,212711
Maldives,MDV,2021-03-16,214486
Maldives,MDV,2021-03-17,215852
Maldives,MDV,2021-03-18,217597
Maldives,MDV,2021-03-19,218046
Maldives,MDV,2021-03-20,218645
Maldives,MDV,2021-03-21,218912
Maldives,MDV,2021-03-22,220768
Maldives,MDV,2021-03-23,222970
Maldives,MDV,2021-03-24,224979
Maldives,MDV,2021-03-25,227423
Maldives,MDV,2021-03-26,227696
Maldives,MDV,2021-03-27,230130
Maldives,MDV,2021-03-28,232175
Maldives,MDV,2021-03-29,233875
Maldives,MDV,2021-03-30,235682
Maldives,MDV,2021-03-31,237716
Maldives,MDV,2021-04-01,240773
Maldives,MDV,2021-04-02,241127
Maldives,MDV,2021-04-03,243749
Maldives,MDV,2021-04-04,246896
Maldives,MDV,2021-04-05,251139
Maldives,MDV,2021-04-06,255881
Maldives,MDV,2021-04-07,260285
Maldives,MDV,2021-04-08,265235
Maldives,MDV,2021-04-09,267795
Maldives,MDV,2021-04-10,268459
Maldives,MDV,2021-04-12,273660
Maldives,MDV,2021-04-14,274782
Maldives,MDV,2021-04-15,277522
Maldives,MDV,2021-04-16,278069
Maldives,MDV,2021-04-17,279302
Maldives,MDV,2021-04-18,281848
Maldives,MDV,2021-04-19,283973
Maldives,MDV,2021-04-20,285562
Maldives,MDV,2021-04-21,287171
Maldives,MDV,2021-04-22,288903
Maldives,MDV,2021-04-23,290014
Maldives,MDV,2021-04-24,291227
Maldives,MDV,2021-04-25,292413
Maldives,MDV,2021-04-26,293429
Maldives,MDV,2021-04-27,294269
Maldives,MDV,2021-04-28,295251
Maldives,MDV,2021-04-29,296529
Maldives,MDV,2021-05-01,296961
Maldives,MDV,2021-05-02,297639
Maldives,MDV,2021-05-03,298396
Maldives,MDV,2021-05-04,299407
Maldives,MDV,2021-05-05,300189
Maldives,MDV,2021-05-06,300438
Maldives,MDV,2021-05-07,300664
Maldives,MDV,2021-05-08,300906
Maldives,MDV,2021-05-09,301239
Maldives,MDV,2021-05-10,301707
Maldives,MDV,2021-05-11,302097
Maldives,MDV,2021-05-12,302482
Maldives,MDV,2021-05-13,302506
Maldives,MDV,2021-05-14,302688
Maldives,MDV,2021-05-15,302974
Maldives,MDV,2021-05-16,303336
Maldives,MDV,2021-05-17,303919
Maldives,MDV,2021-05-18,304394
Maldives,MDV,2021-05-19,304861
Maldives,MDV,2021-05-21,305401
Maldives,MDV,2021-05-22,305850
Maldives,MDV,2021-05-23,306430
Maldives,MDV,2021-05-24,307210
Maldives,MDV,2021-05-25,307927
Mali,MLI,2021-03-30,0
Mali,MLI,2021-04-02,643
Mali,MLI,2021-04-12,26226
Mali,MLI,2021-04-25,49903
Mali,MLI,2021-05-14,71216
Mali,MLI,2021-05-21,72440
Malta,MLT,2021-01-17,11705
Malta,MLT,2021-01-18,13002
Malta,MLT,2021-01-19,14276
Malta,MLT,2021-01-20,15316
Malta,MLT,2021-01-21,16531
Malta,MLT,2021-01-22,17767
Malta,MLT,2021-01-23,18930
Malta,MLT,2021-01-25,19709
Malta,MLT,2021-01-26,20677
Malta,MLT,2021-01-27,21417
Malta,MLT,2021-01-28,22162
Malta,MLT,2021-01-29,22853
Malta,MLT,2021-01-30,23391
Malta,MLT,2021-01-31,23811
Malta,MLT,2021-02-01,24526
Malta,MLT,2021-02-02,25361
Malta,MLT,2021-02-03,26223
Malta,MLT,2021-02-04,27020
Malta,MLT,2021-02-05,28082
Malta,MLT,2021-02-06,28837
Malta,MLT,2021-02-07,29339
Malta,MLT,2021-02-08,30235
Malta,MLT,2021-02-09,31202
Malta,MLT,2021-02-10,31670
Malta,MLT,2021-02-11,32524
Malta,MLT,2021-02-12,33735
Malta,MLT,2021-02-13,34574
Malta,MLT,2021-02-14,35376
Malta,MLT,2021-02-15,36545
Malta,MLT,2021-02-16,37866
Malta,MLT,2021-02-17,39147
Malta,MLT,2021-02-18,40503
Malta,MLT,2021-02-19,42231
Malta,MLT,2021-02-20,43119
Malta,MLT,2021-02-21,43888
Malta,MLT,2021-02-22,45174
Malta,MLT,2021-02-23,47012
Malta,MLT,2021-02-24,49061
Malta,MLT,2021-02-25,50249
Malta,MLT,2021-02-26,51041
Malta,MLT,2021-02-27,51186
Malta,MLT,2021-02-28,51576
Malta,MLT,2021-03-01,52862
Malta,MLT,2021-03-02,54381
Malta,MLT,2021-03-03,56525
Malta,MLT,2021-03-04,58912
Malta,MLT,2021-03-05,61096
Malta,MLT,2021-03-06,63479
Malta,MLT,2021-03-07,65002
Malta,MLT,2021-03-08,67595
Malta,MLT,2021-03-09,70323
Malta,MLT,2021-03-10,72725
Malta,MLT,2021-03-11,76076
Malta,MLT,2021-03-12,78788
Malta,MLT,2021-03-13,80974
Malta,MLT,2021-03-14,82671
Malta,MLT,2021-03-15,85596
Malta,MLT,2021-03-16,90002
Malta,MLT,2021-03-17,92250
Malta,MLT,2021-03-18,95707
Malta,MLT,2021-03-19,97064
Malta,MLT,2021-03-20,99250
Malta,MLT,2021-03-21,101451
Malta,MLT,2021-03-22,105611
Malta,MLT,2021-03-23,109538
Malta,MLT,2021-03-24,113179
Malta,MLT,2021-03-25,117171
Malta,MLT,2021-03-26,121823
Malta,MLT,2021-03-27,126055
Malta,MLT,2021-03-28,129350
Malta,MLT,2021-03-29,133771
Malta,MLT,2021-03-30,138176
Malta,MLT,2021-03-31,142805
Malta,MLT,2021-04-01,147956
Malta,MLT,2021-04-02,151942
Malta,MLT,2021-04-03,154462
Malta,MLT,2021-04-04,156668
Malta,MLT,2021-04-05,159065
Malta,MLT,2021-04-06,161909
Malta,MLT,2021-04-07,164492
Malta,MLT,2021-04-08,167130
Malta,MLT,2021-04-09,170315
Malta,MLT,2021-04-10,171678
Malta,MLT,2021-04-11,173237
Malta,MLT,2021-04-12,175347
Malta,MLT,2021-04-13,178292
Malta,MLT,2021-04-14,181133
Malta,MLT,2021-04-15,183987
Malta,MLT,2021-04-16,187277
Malta,MLT,2021-04-17,190489
Malta,MLT,2021-04-18,191583
Malta,MLT,2021-04-19,195071
Malta,MLT,2021-04-20,198624
Malta,MLT,2021-04-21,201860
Malta,MLT,2021-04-22,204963
Malta,MLT,2021-04-23,208959
Malta,MLT,2021-04-24,211985
Malta,MLT,2021-04-25,212593
Malta,MLT,2021-04-26,216171
Malta,MLT,2021-04-27,219442
Malta,MLT,2021-04-28,222470
Malta,MLT,2021-04-29,225810
Malta,MLT,2021-04-30,228810
Malta,MLT,2021-05-01,231511
Malta,MLT,2021-05-02,233193
Malta,MLT,2021-05-03,237018
Malta,MLT,2021-05-04,241103
Malta,MLT,2021-05-05,246698
Malta,MLT,2021-05-06,251787
Malta,MLT,2021-05-07,255633
Malta,MLT,2021-05-08,257781
Malta,MLT,2021-05-09,258766
Malta,MLT,2021-05-10,265361
Malta,MLT,2021-05-11,268118
Malta,MLT,2021-05-12,272025
Malta,MLT,2021-05-13,276041
Malta,MLT,2021-05-14,280134
Malta,MLT,2021-05-15,283229
Malta,MLT,2021-05-16,284395
Malta,MLT,2021-05-17,286709
Malta,MLT,2021-05-18,289855
Malta,MLT,2021-05-19,293178
Malta,MLT,2021-05-20,296548
Malta,MLT,2021-05-21,299549
Malta,MLT,2021-05-22,301274
Malta,MLT,2021-05-23,302933
Malta,MLT,2021-05-24,308002
Malta,MLT,2021-05-25,310403
Malta,MLT,2021-05-26,311903
Mauritania,MRT,2021-03-26,0
Mauritania,MRT,2021-04-01,1366
Mauritania,MRT,2021-04-08,2930
Mauritania,MRT,2021-04-18,7038
Mauritania,MRT,2021-05-09,15661
Mauritania,MRT,2021-05-21,19468
Mauritania,MRT,2021-05-23,22109
Mauritius,MUS,2021-01-25,0
Mauritius,MUS,2021-02-01,207
Mauritius,MUS,2021-02-17,3843
Mauritius,MUS,2021-03-24,117323
Mauritius,MUS,2021-05-12,212182
Mexico,MEX,2020-12-24,2924
Mexico,MEX,2020-12-27,6824
Mexico,MEX,2020-12-28,9579
Mexico,MEX,2020-12-29,18529
Mexico,MEX,2020-12-30,24998
Mexico,MEX,2021-01-04,43960
Mexico,MEX,2021-01-05,48236
Mexico,MEX,2021-01-06,53185
Mexico,MEX,2021-01-07,58402
Mexico,MEX,2021-01-08,67468
Mexico,MEX,2021-01-09,74794
Mexico,MEX,2021-01-10,81300
Mexico,MEX,2021-01-11,87060
Mexico,MEX,2021-01-12,92879
Mexico,MEX,2021-01-13,192567
Mexico,MEX,2021-01-14,329983
Mexico,MEX,2021-01-15,415417
Mexico,MEX,2021-01-16,461025
Mexico,MEX,2021-01-17,468708
Mexico,MEX,2021-01-18,485983
Mexico,MEX,2021-01-19,488513
Mexico,MEX,2021-01-20,489628
Mexico,MEX,2021-01-21,534317
Mexico,MEX,2021-01-22,594725
Mexico,MEX,2021-01-23,596296
Mexico,MEX,2021-01-24,604441
Mexico,MEX,2021-01-25,616390
Mexico,MEX,2021-01-26,621005
Mexico,MEX,2021-01-27,624730
Mexico,MEX,2021-01-28,626528
Mexico,MEX,2021-01-29,630820
Mexico,MEX,2021-01-30,631298
Mexico,MEX,2021-01-31,631485
Mexico,MEX,2021-02-01,631747
Mexico,MEX,2021-02-02,631791
Mexico,MEX,2021-02-03,632439
Mexico,MEX,2021-02-04,634346
Mexico,MEX,2021-02-05,636070
Mexico,MEX,2021-02-06,637098
Mexico,MEX,2021-02-07,637681
Mexico,MEX,2021-02-08,638391
Mexico,MEX,2021-02-10,640115
Mexico,MEX,2021-02-11,640115
Mexico,MEX,2021-02-12,640115
Mexico,MEX,2021-02-13,640125
